"DateTime","Players","Players Trend","Twitch Viewers"
"2021-12-17 02:20:00",2652,4475.815416184651,788
"2021-12-17 02:30:00",2697,4477.578637139866,806
"2021-12-17 02:40:00",2742,4478.865704015864,832
"2021-12-17 02:50:00",2768,4479.8000055087305,844
"2021-12-17 03:00:00",2825,4480.83182531813,810
"2021-12-17 03:10:00",2908,4481.738968765492,791
"2021-12-17 03:20:00",3032,4482.75001032887,667
"2021-12-17 03:30:00",3142,4483.851746267835,789
"2021-12-17 03:40:00",3247,4485.0582548339125,756
"2021-12-17 03:50:00",3351,4486.3307717732605,912
"2021-12-17 04:00:00",3427,4487.642300859363,933
"2021-12-17 04:10:00",3544,4489.0691414642215,928
"2021-12-17 04:20:00",3673,4490.383480003306,881
"2021-12-17 04:30:00",3741,4491.3576130667125,909
"2021-12-17 04:40:00",3883,4492.707507023632,1085
"2021-12-17 04:50:00",3997,4494.008772654659,1025
"2021-12-17 05:00:00",4067,4495.212884922604,1144
"2021-12-17 05:10:00",4121,4496.133366385722,1144
